Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
2000,Brian Powell,26,US,,R,R,"6' 2""",205,"Oct 10, 1973",2,9,5,9,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2000,Jay Powell,28,US,,R,R,"6' 4""",220,"Jan 9, 1972",6,30,0,30,29,29,0,0,0,0,0,0,0,0,0,0,1,$0,$0,No,No
2000,Shane Reynolds,32,US,,R,R,"6' 3""",210,"Mar 26, 1968",9,22,22,20,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$1,Yes,No
2000,Joe Slusarski,33,US,,R,R,"6' 4""",195,"Dec 19, 1966",6,54,0,52,54,54,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2000,Bill Spiers,34,US,,L,R,"6' 2""",190,"Jun 5, 1966",12,124,79,124,99,0,0,0,26,51,27,6,0,4,10,0,34,$1,$1,No,No
2000,Chris Truby,26,US,,R,R,"6' 2""",190,"Dec 9, 1973",1st,78,67,78,74,0,0,0,0,74,0,0,0,0,0,0,4,$1,$0,No,No
2000,Marc Valdes,28,US,,R,R,"6' 0""",170,"Dec 20, 1971",5,53,0,50,53,53,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2000,Billy Wagner,28,US,,L,L,"5' 10""",180,"Jul 25, 1971",6,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2000,Daryle Ward,25,US,,L,L,"6' 2""",240,"Jun 27, 1975",3,119,54,119,61,0,0,19,0,0,0,43,0,4,47,4,55,$0,-$1,No,No
2000,Eddie Zosky,32,US,,R,R,"6' 0""",175,"Feb 10, 1968",5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,$0,$0,No,No
2001,Moisés Alou,34,US,,R,R,"6' 3""",185,"Jul 3, 1966",10,136,134,136,130,0,0,0,0,0,0,0,0,130,130,4,2,$0,$3,Yes,No
2001,Pedro Astacio,32,DO,,R,R,"6' 2""",174,"Nov 28, 1968",10,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2001,Brad Ausmus,32,US,,R,R,"5' 11""",190,"Apr 14, 1969",9,128,120,128,127,0,127,0,0,0,0,0,0,0,0,0,0,$4,$0,No,No
2001,Jeff Bagwell,33,US,,R,R,"6' 0""",195,"May 27, 1968",11,161,159,161,160,0,0,160,0,0,0,0,0,0,0,0,2,$0,$6,No,Yes
2001,Glen Barker,30,US,,B,R,"5' 10""",180,"May 10, 1971",3,70,5,70,60,0,0,0,0,0,0,0,60,0,60,0,5,$30,$0,No,No
2001,Lance Berkman,25,US,,B,L,"6' 1""",220,"Feb 10, 1976",3,156,153,156,155,0,0,0,0,0,0,128,40,7,155,0,3,$0,$7,Yes,No
2001,Craig Biggio,35,US,,R,R,"5' 11""",185,"Dec 14, 1965",14,155,153,155,154,0,0,0,154,0,0,0,0,0,0,1,1,$0,$3,No,Yes
2001,Kent Bottenfield,32,US,,R,R,"6' 3""",225,"Nov 14, 1968",9,13,9,12,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2001,Vinny Castilla,33,MX,,R,R,"6' 1""",175,"Jul 4, 1967",11,122,119,122,121,0,0,0,0,121,3,0,0,0,0,0,1,$0,$2,No,No
2001,Nelson Cruz,28,DO,,R,R,"6' 1""",175,"Sep 13, 1972",4,66,0,62,66,66,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2001,Octavio Dotel,27,DO,,R,R,"6' 0""",230,"Nov 25, 1973",3,61,4,57,61,61,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2001,Scott Elarton,25,US,,R,R,"6' 7""",240,"Feb 23, 1976",4,20,20,18,20,20,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2001,Tony Eusebio,34,DO,,R,R,"6' 2""",180,"Apr 27, 1967",9,59,40,59,48,0,48,0,0,0,0,0,0,0,0,0,13,$0,$0,No,No
2001,Adam Everett,24,US,,R,R,"6' 0""",180,"Feb 5, 1977",1st,9,0,9,6,0,0,0,0,0,6,0,0,0,0,0,3,$4,$0,No,No
2001,Wayne Franklin,27,US,,L,L,"6' 2""",195,"Mar 9, 1974",2,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Keith Ginter,25,US,,R,R,"5' 10""",190,"May 5, 1976",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,$0,$0,No,No
2001,Charlie Hayes,36,US,,R,R,"6' 0""",190,"May 29, 1965",14,31,10,31,13,0,0,2,0,11,0,0,0,0,0,1,19,$0,$0,No,No
2001,Carlos Hernández,21,VE,,L,L,"5' 11""",205,"Apr 22, 1980",1st,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2001,Richard Hidalgo,26,VE,,R,R,"6' 3""",220,"Jun 28, 1975",5,146,137,146,144,0,0,0,0,0,0,23,128,37,144,0,4,$0,$2,No,No
2001,Michael Jackson,36,US,,R,R,"6' 1""",185,"Dec 22, 1964",15,67,0,63,67,67,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,José Lima,28,DO,,R,R,"6' 2""",170,"Sep 30, 1972",8,14,9,13,14,14,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2001,Scott Linebrink,24,US,,R,R,"6' 3""",220,"Aug 4, 1976",2,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Mendy López,27,DO,,R,R,"6' 2""",200,"Oct 15, 1973",4,10,2,10,5,0,0,0,3,2,0,0,0,0,0,0,6,$0,$0,No,No
2001,Julio Lugo,25,DO,,R,R,"6' 1""",175,"Nov 16, 1975",2,140,125,140,136,0,0,0,2,0,133,6,0,2,8,0,8,$0,$1,No,No
2001,Jim Mann,26,US,,R,R,"6' 3""",225,"Nov 17, 1974",2,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Tony McKnight,24,US,,R,R,"6' 5""",205,"Jun 29, 1977",2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Orlando Merced,34,PR,,B,R,"6' 0""",180,"Nov 2, 1966",11,94,20,94,33,0,0,1,0,2,0,11,0,21,31,0,65,$1,$0,No,No
2001,Wade Miller,24,US,,R,R,"6' 2""",185,"Sep 13, 1976",3,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,$0,$5,No,No
2001,Dave Mlicki,33,US,,R,R,"6' 4""",185,"Jun 8, 1968",9,19,14,17,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Roy Oswalt,23,US,,R,R,"6' 0""",190,"Aug 29, 1977",1st,28,20,26,28,28,0,0,0,0,0,0,0,0,0,0,0,$0,$5,No,No
2001,Brian Powell,27,US,,R,R,"6' 2""",205,"Oct 10, 1973",3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Jay Powell,29,US,,R,R,"6' 4""",220,"Jan 9, 1972",7,35,0,32,35,35,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Tim Redding,23,US,,R,R,"5' 11""",230,"Feb 12, 1978",1st,13,9,12,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Shane Reynolds,33,US,,R,R,"6' 3""",210,"Mar 26, 1968",10,28,28,27,28,28,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2001,Wilfredo Rodríguez,22,VE,,L,L,"6' 3""",180,"Mar 20, 1979",1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Scott Servais,34,US,,R,R,"6' 2""",195,"Jun 4, 1967",11,11,2,11,9,0,9,0,0,0,0,0,0,0,0,0,2,$0,$0,No,No
2001,Joe Slusarski,34,US,,R,R,"6' 4""",195,"Dec 19, 1966",7,8,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Bill Spiers,35,US,,L,R,"6' 2""",190,"Jun 5, 1966",13,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,$0,$0,No,No
2001,Ricky Stone,26,US,,R,R,"6' 1""",170,"Feb 28, 1975",1st,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,Chris Truby,27,US,,R,R,"6' 2""",190,"Dec 9, 1973",2,48,33,48,36,0,0,1,0,35,0,0,0,0,0,0,12,$0,$0,No,No
2001,Ron Villone,31,US,,L,L,"6' 3""",245,"Jan 16, 1970",7,31,6,29,31,31,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2001,José Vizcaíno,33,DO,,B,R,"6' 1""",150,"Mar 26, 1968",13,107,47,107,71,0,0,0,18,7,53,0,0,0,0,0,51,$2,$0,No,No
2001,Billy Wagner,29,US,,L,L,"5' 10""",180,"Jul 25, 1971",7,64,0,63,64,64,0,0,0,0,0,0,0,0,0,0,0,$0,$2,Yes,No
2001,Daryle Ward,26,US,,L,L,"6' 2""",240,"Jun 27, 1975",4,95,46,95,51,0,0,9,0,0,0,27,0,15,42,3,46,$0,$0,No,No
2001,Mike Williams,32,US,,R,R,"6' 2""",190,"Jul 29, 1968",10,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Brad Ausmus,33,US,,R,R,"5' 11""",190,"Apr 14, 1969",10,130,121,130,129,0,129,0,0,0,0,0,0,0,0,0,3,$0,$1,No,No
2002,Jeff Bagwell,34,US,,R,R,"6' 0""",195,"May 27, 1968",12,158,157,158,153,0,0,153,0,0,0,0,0,0,0,4,1,$0,$4,No,Yes
2002,Lance Berkman,26,US,,B,L,"6' 1""",220,"Feb 10, 1976",4,158,155,158,156,0,0,0,0,0,0,76,122,12,156,0,2,$0,$5,Yes,No
2002,Craig Biggio,36,US,,R,R,"5' 11""",185,"Dec 14, 1965",15,145,141,145,143,0,0,0,142,0,0,1,0,0,1,0,2,$0,$0,No,Yes
2002,Geoff Blum,29,US,,B,R,"6' 3""",220,"Apr 26, 1973",4,130,95,130,115,0,0,1,1,104,2,9,0,3,10,0,21,$1,$2,No,No
2002,Pedro Borbón,34,DO,,R,L,"6' 1""",205,"Nov 15, 1967",8,56,0,54,56,56,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Raúl Chávez,29,VE,,R,R,"5' 11""",245,"Mar 17, 1973",5,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Nelson Cruz,29,DO,,R,R,"6' 1""",175,"Sep 13, 1972",5,43,5,40,43,43,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Octavio Dotel,28,DO,,R,R,"6' 0""",230,"Nov 25, 1973",4,83,0,80,83,83,0,0,0,0,0,0,0,0,0,0,0,$0,$4,No,No
2002,Morgan Ensberg,26,US,,R,R,"6' 2""",210,"Aug 26, 1975",2,49,37,49,43,0,0,0,0,43,0,0,0,0,0,0,6,$1,$0,No,No
2002,Adam Everett,25,US,,R,R,"6' 0""",180,"Feb 5, 1977",2,40,29,40,34,0,0,0,0,0,34,0,0,0,0,0,0,$7,-$1,No,No
2002,Keith Ginter,26,US,,R,R,"5' 10""",190,"May 5, 1976",3,7,1,7,4,0,0,0,0,4,1,0,0,0,0,0,2,$1,$0,No,No
2002,Tom Gordon,34,US,,R,R,"5' 9""",160,"Nov 18, 1967",14,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Carlos Hernández,22,VE,,L,L,"5' 11""",205,"Apr 22, 1980",2,25,21,25,23,23,0,0,0,0,0,0,0,0,0,0,0,$2,$2,No,No
2002,Richard Hidalgo,27,VE,,R,R,"6' 3""",220,"Jun 28, 1975",6,114,101,114,110,0,0,0,0,0,0,0,1,110,110,0,7,$1,$0,No,No
2002,Brian Hunter,31,US,,R,R,"6' 4""",180,"Mar 5, 1971",9,98,40,98,88,0,0,0,0,0,0,0,88,0,88,0,18,$14,$1,No,No
2002,Jason Lane,25,US,,R,L,"6' 2""",225,"Dec 22, 1976",1st,44,18,44,38,0,0,0,0,0,0,11,1,27,38,0,8,$4,$1,No,No
2002,Brad Lidge,25,US,,R,R,"6' 5""",210,"Dec 23, 1976",1st,6,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Scott Linebrink,25,US,,R,R,"6' 3""",220,"Aug 4, 1976",3,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Mark Loretta,30,US,,R,R,"6' 0""",175,"Aug 14, 1971",8,21,18,21,18,0,0,0,3,10,6,0,0,0,0,0,3,$0,$1,No,No
2002,Julio Lugo,26,DO,,R,R,"6' 1""",175,"Nov 16, 1975",3,88,81,88,84,0,0,0,0,0,84,0,0,0,0,0,4,$0,$1,No,No
2002,Jim Mann,27,US,,R,R,"6' 3""",225,"Nov 17, 1974",3,17,0,15,17,17,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,T.J. Mathews,32,US,,R,R,"6' 2""",200,"Jan 9, 1970",8,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Orlando Merced,35,PR,,B,R,"6' 0""",180,"Nov 2, 1966",12,123,53,123,64,0,0,7,0,1,0,20,0,44,56,1,62,$1,$1,No,No
2002,Wade Miller,25,US,,R,R,"6' 2""",185,"Sep 13, 1976",4,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,$0,$5,No,No
2002,Dave Mlicki,34,US,,R,R,"6' 4""",185,"Jun 8, 1968",10,22,16,22,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Peter Munro,27,US,,R,R,"6' 2""",200,"Jun 14, 1975",3,19,14,19,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2002,Roy Oswalt,24,US,,R,R,"6' 0""",190,"Aug 29, 1977",2,35,34,33,35,35,0,0,0,0,0,0,0,0,0,0,0,$0,$7,No,No
2002,Hipólito Pichardo,32,DO,,R,R,"6' 1""",160,"Aug 22, 1969",10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Brandon Puffer,26,US,,R,R,"6' 3""",190,"Oct 5, 1975",1st,55,0,53,55,55,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Tim Redding,24,US,,R,R,"5' 11""",230,"Feb 12, 1978",2,18,14,17,18,18,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Shane Reynolds,34,US,,R,R,"6' 3""",210,"Mar 26, 1968",11,13,13,12,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Jeriome Robertson,25,US,,L,L,"6' 1""",190,"Mar 30, 1977",1st,11,1,10,11,11,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2002,Kirk Saarloos,23,US,,R,R,"6' 0""",185,"May 23, 1979",1st,17,17,16,17,17,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2002,Ricky Stone,27,US,,R,R,"6' 1""",170,"Feb 28, 1975",2,78,0,74,78,78,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2002,José Vizcaíno,34,DO,,B,R,"6' 1""",150,"Mar 26, 1968",14,125,90,125,107,0,0,5,25,30,58,0,0,0,0,0,26,$2,$1,No,No
2002,Billy Wagner,30,US,,L,L,"5' 10""",180,"Jul 25, 1971",8,70,0,68,70,70,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2002,Daryle Ward,27,US,,L,L,"6' 2""",240,"Jun 27, 1975",5,136,118,136,122,0,0,0,0,0,0,122,0,0,122,1,16,$0,-$2,No,No
2002,Barry Wesson,25,US,,R,R,"6' 2""",210,"Apr 6, 1977",1st,15,4,15,15,0,0,0,0,0,0,3,9,3,15,0,2,$0,$0,No,No
2002,Gregg Zaun,31,US,,B,R,"5' 10""",170,"Apr 14, 1971",8,76,40,76,44,0,44,0,0,0,0,0,0,0,0,0,34,$0,-$1,No,No
2002,Alan Zinter,34,US,,B,R,"6' 2""",200,"May 19, 1968",1st,39,2,39,9,0,1,8,0,0,0,0,0,0,0,0,33,$0,-$1,No,No
2003,Brad Ausmus,34,US,,R,R,"5' 11""",190,"Apr 14, 1969",11,143,129,143,143,0,143,0,0,0,0,0,0,0,0,0,0,$1,$0,No,No
2003,Jeff Bagwell,35,US,,R,R,"6' 0""",195,"May 27, 1968",13,160,158,160,158,0,0,158,0,0,0,0,0,0,0,0,2,$0,$4,No,Yes
2003,Lance Berkman,27,US,,B,L,"6' 1""",220,"Feb 10, 1976",5,153,153,153,153,0,0,0,0,0,0,153,1,0,153,0,0,$0,$5,No,No
2003,Craig Biggio,37,US,,R,R,"5' 11""",185,"Dec 14, 1965",16,153,150,153,150,0,0,0,0,0,0,0,150,0,150,0,3,$0,$3,No,Yes
2003,Nate Bland,28,US,,L,L,"6' 5""",190,"Dec 27, 1974",1st,22,0,19,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Geoff Blum,30,US,,B,R,"6' 3""",220,"Apr 26, 1973",5,123,93,123,112,0,0,6,25,83,11,1,0,1,2,0,19,$0,$1,No,No
2003,Eric Bruntlett,25,US,,R,R,"6' 0""",200,"Mar 29, 1978",1st,31,8,31,22,0,0,0,9,1,10,1,1,0,2,0,12,$2,$0,No,No
2003,Kirk Bullinger,33,US,,R,R,"6' 2""",170,"Oct 28, 1969",4,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Raúl Chávez,30,VE,,R,R,"5' 11""",245,"Mar 17, 1973",6,19,7,19,16,0,16,0,0,0,0,0,0,0,0,0,3,$0,$0,No,No
2003,Bruce Chen,26,PA,,L,L,"6' 2""",215,"Jun 19, 1977",6,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Tripp Cromer,35,US,,R,R,"6' 2""",165,"Nov 21, 1967",8,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,$0,$0,No,No
2003,Octavio Dotel,29,DO,,R,R,"6' 0""",230,"Nov 25, 1973",5,76,0,71,76,76,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2003,Morgan Ensberg,27,US,,R,R,"6' 2""",210,"Aug 26, 1975",3,127,90,127,111,0,0,0,0,111,0,0,0,0,0,1,23,$0,$5,No,No
2003,Adam Everett,26,US,,R,R,"6' 0""",180,"Feb 5, 1977",3,128,116,128,128,0,0,0,0,0,128,0,0,0,0,0,1,$4,$2,No,No
2003,Jared Fernández,31,US,,R,R,"6' 2""",223,"Feb 2, 1972",3,12,6,12,12,12,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Mike Gallo,26,US,,L,L,"6' 0""",170,"Apr 2, 1977",1st,32,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Richard Hidalgo,28,VE,,R,R,"6' 3""",220,"Jun 28, 1975",7,141,137,141,137,0,0,0,0,0,0,0,0,137,137,1,4,$0,$6,No,No
2003,Brian Hunter,32,US,,R,R,"6' 4""",180,"Mar 5, 1971",10,56,16,56,32,0,0,0,0,0,0,5,14,15,32,0,27,$2,$0,No,No
2003,Jonathan Johnson,28,US,,R,R,"6' 0""",180,"Jul 16, 1974",6,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Jeff Kent,35,US,,R,R,"6' 1""",185,"Mar 7, 1968",12,130,127,130,128,0,0,0,128,0,0,0,0,0,0,0,3,$0,$3,No,No
2003,Jason Lane,26,US,,R,L,"6' 2""",225,"Dec 22, 1976",2,18,3,18,10,0,0,0,0,0,0,3,6,2,10,0,9,$1,$0,No,No
2003,Brad Lidge,26,US,,R,R,"6' 5""",210,"Dec 23, 1976",2,78,0,73,78,78,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2003,Scott Linebrink,26,US,,R,R,"6' 3""",220,"Aug 4, 1976",4,9,6,9,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Julio Lugo,27,DO,,R,R,"6' 1""",175,"Nov 16, 1975",4,22,21,22,22,0,0,0,0,0,22,0,0,0,0,0,0,$0,-$1,No,No
2003,Dave Matranga,26,US,,R,R,"6' 0""",170,"Jan 8, 1977",1st,6,0,6,2,0,0,0,2,0,0,0,0,0,0,0,5,$0,$0,No,No
2003,Mitch Meluskey,29,US,,B,R,"6' 0""",185,"Sep 18, 1973",5,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,$0,$0,No,No
2003,Orlando Merced,36,PR,,B,R,"6' 0""",180,"Nov 2, 1966",13,123,33,123,42,0,0,12,0,2,0,10,0,21,31,7,78,$0,$0,No,No
2003,Dan Miceli,32,US,,R,R,"6' 1""",185,"Sep 9, 1970",11,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2003,Wade Miller,26,US,,R,R,"6' 2""",185,"Sep 13, 1976",5,36,33,33,33,33,0,0,0,0,0,0,0,0,0,0,3,$0,$1,No,No
2003,Brian Moehler,31,US,,R,R,"6' 3""",195,"Dec 31, 1971",8,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Peter Munro,28,US,,R,R,"6' 2""",200,"Jun 14, 1975",4,40,2,37,40,40,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Roy Oswalt,25,US,,R,R,"6' 0""",190,"Aug 29, 1977",3,21,21,20,21,21,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2003,Colin Porter,27,US,,L,L,"6' 2""",200,"Nov 23, 1975",1st,24,6,24,14,0,0,0,0,0,0,1,7,6,14,0,5,$8,$0,No,No
2003,Brandon Puffer,27,US,,R,R,"6' 3""",190,"Oct 5, 1975",2,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Tim Redding,25,US,,R,R,"5' 11""",230,"Feb 12, 1978",3,33,32,32,33,33,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2003,Jeriome Robertson,26,US,,L,L,"6' 1""",190,"Mar 30, 1977",2,33,31,31,32,32,0,0,0,0,0,0,0,0,0,0,0,$1,-$1,No,No
2003,Rodrigo Rosario,25,DO,,R,R,"6' 2""",160,"Dec 14, 1977",1st,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Kirk Saarloos,24,US,,R,R,"6' 0""",185,"May 23, 1979",2,36,4,31,36,36,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Ricky Stone,28,US,,R,R,"6' 1""",170,"Feb 28, 1975",3,65,0,62,65,65,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2003,Ron Villone,33,US,,L,L,"6' 3""",245,"Jan 16, 1970",9,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2003,José Vizcaíno,35,DO,,B,R,"6' 1""",150,"Mar 26, 1968",15,91,32,91,54,0,0,1,20,2,32,0,0,0,0,0,48,$0,-$1,No,No
2003,Billy Wagner,31,US,,L,L,"5' 10""",180,"Jul 25, 1971",9,78,0,73,78,78,0,0,0,0,0,0,0,0,0,0,0,$0,$3,Yes,No
2003,Rick White,34,US,,R,R,"6' 4""",215,"Dec 23, 1968",8,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2003,Gregg Zaun,32,US,,B,R,"5' 10""",170,"Apr 14, 1971",9,59,26,59,31,0,31,0,0,0,0,0,0,0,0,0,32,$0,$0,No,No
2004,Jason Alfaro,26,US,,R,R,"5' 10""",185,"Nov 29, 1977",1st,7,2,7,3,0,0,0,0,0,3,0,0,0,0,0,4,$0,$0,No,No
2004,Brad Ausmus,35,US,,R,R,"5' 11""",190,"Apr 14, 1969",12,129,114,129,128,0,128,0,0,0,0,0,0,0,0,0,3,$0,$0,No,No
2004,Brandon Backe,26,US,,R,R,"6' 0""",182,"Apr 5, 1978",3,34,9,34,33,33,0,0,0,0,0,0,0,0,0,0,1,$0,$1,No,No
2004,Jeff Bagwell,36,US,,R,R,"6' 0""",195,"May 27, 1968",14,156,153,156,152,0,0,152,0,0,0,0,0,0,0,2,2,$0,$4,No,Yes
2004,Carlos Beltrán,27,PR,,B,R,"6' 1""",215,"Apr 24, 1977",7,90,88,90,89,0,0,0,0,0,0,0,89,0,89,0,2,$0,$5,Yes,No
2004,Lance Berkman,28,US,,B,L,"6' 1""",220,"Feb 10, 1976",6,160,158,160,160,0,0,4,0,0,0,70,2,90,160,0,1,$0,$6,Yes,No
2004,Craig Biggio,38,US,,R,R,"5' 11""",185,"Dec 14, 1965",17,156,150,156,149,0,0,0,0,0,0,83,66,0,149,1,6,$0,$1,No,Yes
2004,Eric Bruntlett,26,US,,R,R,"6' 0""",200,"Mar 29, 1978",2,45,12,45,40,0,0,0,5,0,33,1,1,0,2,0,5,$5,$1,No,No
2004,Kirk Bullinger,34,US,,R,R,"6' 2""",170,"Oct 28, 1969",5,27,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2004,Chris Burke,24,US,,R,R,"5' 11""",180,"Mar 11, 1980",1st,17,2,17,7,0,0,0,7,0,0,0,0,0,0,0,10,$2,$0,No,No
2004,Raúl Chávez,31,VE,,R,R,"5' 11""",245,"Mar 17, 1973",7,64,48,64,61,0,61,0,0,0,0,0,0,0,0,0,3,$0,-$1,No,No
2004,Roger Clemens,41,US,,R,R,"6' 4""",205,"Aug 4, 1962",21,33,33,32,33,33,0,0,0,0,0,0,0,0,0,0,0,$0,$5,Yes,No
2004,Octavio Dotel,30,DO,,R,R,"6' 0""",230,"Nov 25, 1973",6,32,0,30,32,32,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2004,Brandon Duckworth,28,US,,R,R,"6' 2""",215,"Jan 23, 1976",4,19,6,18,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2004,Morgan Ensberg,28,US,,R,R,"6' 2""",210,"Aug 26, 1975",4,131,103,131,118,0,0,0,0,118,1,0,0,0,0,0,19,$1,$1,No,No
2004,Adam Everett,27,US,,R,R,"6' 0""",180,"Feb 5, 1977",4,104,97,104,99,0,0,0,0,0,99,0,0,0,0,0,4,$2,$3,No,No
2004,Jared Fernández,32,US,,R,R,"6' 2""",223,"Feb 2, 1972",4,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2004,Mike Gallo,27,US,,L,L,"6' 0""",170,"Apr 2, 1977",2,69,0,67,69,69,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2004,Jeremy Griffiths,26,US,,R,R,"6' 6""",240,"Mar 22, 1978",2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2004,Chad Harville,27,US,,R,R,"5' 9""",180,"Sep 16, 1976",4,56,0,54,56,56,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2004,Carlos Hernández,24,VE,,L,L,"5' 11""",205,"Apr 22, 1980",3,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2004,Richard Hidalgo,29,VE,,R,R,"6' 3""",220,"Jun 28, 1975",8,58,51,58,56,0,0,0,0,0,0,0,0,56,56,0,3,$0,$0,No,No
2004,Jeff Kent,36,US,,R,R,"6' 1""",185,"Mar 7, 1968",13,145,140,145,139,0,0,0,139,0,0,0,0,0,0,2,4,$0,$4,Yes,No
